apartmenttype,quarter,region,subregion,year,averagerent
1 Bed,2,Colorado State,Salida,2009,NA
1 Bed,3,Colorado State,Salida,2009,449.479166667
1 Bed,4,Colorado State,Salida,2009,NA
1 Bed,1,Colorado State,Salida,2010,450.0
1 Bed,2,Colorado State,Salida,2010,NA
1 Bed,3,Colorado State,Salida,2010,450.0
1 Bed,4,Colorado State,Salida,2010,NA
1 Bed,1,Colorado State,Salida,2011,450.0
1 Bed,2,Colorado State,Salida,2011,NA
1 Bed,3,Colorado State,Salida,2011,451.041666667
1 Bed,4,Colorado State,Salida,2011,NA
1 Bed,1,Colorado State,Salida,2012,NA
1 Bed,2,Colorado State,Salida,2012,NA
1 Bed,3,Colorado State,Salida,2012,NA
1 Bed,4,Colorado State,Salida,2012,NA
1 Bed,1,Colorado State,Salida,2013,NA
1 Bed,2,Colorado State,Salida,2013,NA
1 Bed,3,Colorado State,Salida,2013,NA
1 Bed,4,Colorado State,Salida,2013,NA
1 Bed,1,Colorado State,Salida,2014,NA
1 Bed,2,Colorado State,Salida,2014,NA
1 Bed,3,Colorado State,Salida,2014,NA
1 Bed,4,Colorado State,Salida,2014,NA
1 Bed,1,Colorado State,Salida,2015,NA
1 Bed,2,Colorado State,Salida,2015,NA
1 Bed,3,Colorado State,Salida,2015,NA
1 Bed,4,Colorado State,Salida,2015,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,1996,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,1996,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,1997,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,1997,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,1998,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,1998,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,1999,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,1999,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,2000,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,2000,521.33
"2 Bed, 1 Bath",1,Colorado State,Salida,2001,444.62
"2 Bed, 1 Bath",3,Colorado State,Salida,2001,484.34
"2 Bed, 1 Bath",1,Colorado State,Salida,2002,455.07
"2 Bed, 1 Bath",3,Colorado State,Salida,2002,423.61
"2 Bed, 1 Bath",1,Colorado State,Salida,2003,419.94
"2 Bed, 1 Bath",3,Colorado State,Salida,2003,403.40909090909093
"2 Bed, 1 Bath",1,Colorado State,Salida,2004,403.40909090909093
"2 Bed, 1 Bath",3,Colorado State,Salida,2004,398.2142857142857
"2 Bed, 1 Bath",1,Colorado State,Salida,2005,405.35714285714283
"2 Bed, 1 Bath",3,Colorado State,Salida,2005,405.357142857
"2 Bed, 1 Bath",1,Colorado State,Salida,2006,431.547619048
"2 Bed, 1 Bath",3,Colorado State,Salida,2006,405.681818182
"2 Bed, 1 Bath",4,Colorado State,Salida,2006,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,2007,406.818181818
"2 Bed, 1 Bath",2,Colorado State,Salida,2007,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,2007,409.090909091
"2 Bed, 1 Bath",4,Colorado State,Salida,2007,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,2008,417.045454545
"2 Bed, 1 Bath",2,Colorado State,Salida,2008,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,2008,421.590909091
"2 Bed, 1 Bath",4,Colorado State,Salida,2008,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,2009,432.954545455
"2 Bed, 1 Bath",2,Colorado State,Salida,2009,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,2009,432.954545455
"2 Bed, 1 Bath",4,Colorado State,Salida,2009,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,2010,431.944444444
"2 Bed, 1 Bath",2,Colorado State,Salida,2010,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,2010,451.136363636
"2 Bed, 1 Bath",4,Colorado State,Salida,2010,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,2011,431.944444444
"2 Bed, 1 Bath",2,Colorado State,Salida,2011,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,2011,446.590909091
"2 Bed, 1 Bath",4,Colorado State,Salida,2011,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,2012,NA
"2 Bed, 1 Bath",2,Colorado State,Salida,2012,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,2012,NA
"2 Bed, 1 Bath",4,Colorado State,Salida,2012,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,2013,NA
"2 Bed, 1 Bath",2,Colorado State,Salida,2013,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,2013,NA
"2 Bed, 1 Bath",4,Colorado State,Salida,2013,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,2014,NA
"2 Bed, 1 Bath",2,Colorado State,Salida,2014,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,2014,NA
"2 Bed, 1 Bath",4,Colorado State,Salida,2014,NA
"2 Bed, 1 Bath",1,Colorado State,Salida,2015,NA
"2 Bed, 1 Bath",2,Colorado State,Salida,2015,NA
"2 Bed, 1 Bath",3,Colorado State,Salida,2015,NA
"2 Bed, 1 Bath",4,Colorado State,Salida,2015,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,1996,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,1996,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,1997,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,1997,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,1998,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,1998,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,1999,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,1999,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,2000,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,2000,528.0
"2 Bed, 2 Bath",1,Colorado State,Salida,2001,777.47
"2 Bed, 2 Bath",3,Colorado State,Salida,2001,743.88
"2 Bed, 2 Bath",1,Colorado State,Salida,2002,659.43
"2 Bed, 2 Bath",3,Colorado State,Salida,2002,666.57
"2 Bed, 2 Bath",1,Colorado State,Salida,2003,574.36
"2 Bed, 2 Bath",3,Colorado State,Salida,2003,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,2004,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,2004,412.5
"2 Bed, 2 Bath",1,Colorado State,Salida,2005,450.0
"2 Bed, 2 Bath",3,Colorado State,Salida,2005,450.0
"2 Bed, 2 Bath",1,Colorado State,Salida,2006,437.5
"2 Bed, 2 Bath",3,Colorado State,Salida,2006,450.0
"2 Bed, 2 Bath",4,Colorado State,Salida,2006,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,2007,453.125
"2 Bed, 2 Bath",2,Colorado State,Salida,2007,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,2007,459.375
"2 Bed, 2 Bath",4,Colorado State,Salida,2007,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,2008,468.75
"2 Bed, 2 Bath",2,Colorado State,Salida,2008,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,2008,478.125
"2 Bed, 2 Bath",4,Colorado State,Salida,2008,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,2009,425.0
"2 Bed, 2 Bath",2,Colorado State,Salida,2009,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,2009,437.5
"2 Bed, 2 Bath",4,Colorado State,Salida,2009,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,2010,437.5
"2 Bed, 2 Bath",2,Colorado State,Salida,2010,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,2010,512.5
"2 Bed, 2 Bath",4,Colorado State,Salida,2010,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,2011,437.5
"2 Bed, 2 Bath",2,Colorado State,Salida,2011,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,2011,512.5
"2 Bed, 2 Bath",4,Colorado State,Salida,2011,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,2012,NA
"2 Bed, 2 Bath",2,Colorado State,Salida,2012,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,2012,NA
"2 Bed, 2 Bath",4,Colorado State,Salida,2012,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,2013,NA
"2 Bed, 2 Bath",2,Colorado State,Salida,2013,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,2013,NA
"2 Bed, 2 Bath",4,Colorado State,Salida,2013,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,2014,NA
"2 Bed, 2 Bath",2,Colorado State,Salida,2014,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,2014,NA
"2 Bed, 2 Bath",4,Colorado State,Salida,2014,NA
"2 Bed, 2 Bath",1,Colorado State,Salida,2015,NA
"2 Bed, 2 Bath",2,Colorado State,Salida,2015,NA
"2 Bed, 2 Bath",3,Colorado State,Salida,2015,NA
"2 Bed, 2 Bath",4,Colorado State,Salida,2015,NA
3 Bed,1,Colorado State,Salida,1996,NA
3 Bed,3,Colorado State,Salida,1996,NA
3 Bed,1,Colorado State,Salida,1997,NA
3 Bed,3,Colorado State,Salida,1997,NA
3 Bed,1,Colorado State,Salida,1998,NA
3 Bed,3,Colorado State,Salida,1998,NA
3 Bed,1,Colorado State,Salida,1999,NA
3 Bed,3,Colorado State,Salida,1999,NA
3 Bed,1,Colorado State,Salida,2000,NA
3 Bed,3,Colorado State,Salida,2000,538.0
3 Bed,1,Colorado State,Salida,2001,505.31
3 Bed,3,Colorado State,Salida,2001,499.36
3 Bed,1,Colorado State,Salida,2002,450.5
3 Bed,3,Colorado State,Salida,2002,433.0
3 Bed,1,Colorado State,Salida,2003,433.0
3 Bed,3,Colorado State,Salida,2003,437.5
3 Bed,1,Colorado State,Salida,2004,425.0
3 Bed,3,Colorado State,Salida,2004,431.25
3 Bed,1,Colorado State,Salida,2005,NA
3 Bed,3,Colorado State,Salida,2005,NA
3 Bed,1,Colorado State,Salida,2006,NA
3 Bed,3,Colorado State,Salida,2006,NA
3 Bed,4,Colorado State,Salida,2006,NA
3 Bed,1,Colorado State,Salida,2007,NA
3 Bed,2,Colorado State,Salida,2007,NA
3 Bed,3,Colorado State,Salida,2007,NA
3 Bed,4,Colorado State,Salida,2007,NA
3 Bed,1,Colorado State,Salida,2008,NA
3 Bed,2,Colorado State,Salida,2008,NA
3 Bed,3,Colorado State,Salida,2008,NA
3 Bed,4,Colorado State,Salida,2008,NA
3 Bed,1,Colorado State,Salida,2009,NA
3 Bed,2,Colorado State,Salida,2009,NA
3 Bed,3,Colorado State,Salida,2009,NA
3 Bed,4,Colorado State,Salida,2009,NA
3 Bed,1,Colorado State,Salida,2010,NA
3 Bed,2,Colorado State,Salida,2010,NA
3 Bed,3,Colorado State,Salida,2010,NA
3 Bed,4,Colorado State,Salida,2010,NA
3 Bed,1,Colorado State,Salida,2011,NA
3 Bed,2,Colorado State,Salida,2011,NA
3 Bed,3,Colorado State,Salida,2011,NA
3 Bed,4,Colorado State,Salida,2011,NA
3 Bed,1,Colorado State,Salida,2012,NA
3 Bed,2,Colorado State,Salida,2012,NA
3 Bed,3,Colorado State,Salida,2012,NA
3 Bed,4,Colorado State,Salida,2012,NA
3 Bed,1,Colorado State,Salida,2013,NA
3 Bed,2,Colorado State,Salida,2013,NA
3 Bed,3,Colorado State,Salida,2013,NA
3 Bed,4,Colorado State,Salida,2013,NA
3 Bed,1,Colorado State,Salida,2014,NA
3 Bed,2,Colorado State,Salida,2014,NA
3 Bed,3,Colorado State,Salida,2014,NA
3 Bed,4,Colorado State,Salida,2014,NA
3 Bed,1,Colorado State,Salida,2015,NA
3 Bed,2,Colorado State,Salida,2015,NA
3 Bed,3,Colorado State,Salida,2015,NA
3 Bed,4,Colorado State,Salida,2015,NA
All,1,Colorado State,Salida,1996,NA
All,3,Colorado State,Salida,1996,NA
All,1,Colorado State,Salida,1997,NA
All,3,Colorado State,Salida,1997,NA
All,1,Colorado State,Salida,1998,NA
All,3,Colorado State,Salida,1998,NA
All,1,Colorado State,Salida,1999,NA
All,3,Colorado State,Salida,1999,NA
All,1,Colorado State,Salida,2000,NA
All,3,Colorado State,Salida,2000,463.89
All,1,Colorado State,Salida,2001,511.76
All,3,Colorado State,Salida,2001,512.19
All,1,Colorado State,Salida,2002,483.76
All,3,Colorado State,Salida,2002,467.61
All,1,Colorado State,Salida,2003,463.23
All,3,Colorado State,Salida,2003,427.88461538461536
All,1,Colorado State,Salida,2004,426.6025641025641
All,3,Colorado State,Salida,2004,411.85897435897436
All,1,Colorado State,Salida,2005,426.1363636363636
All,3,Colorado State,Salida,2005,426.136363636
All,1,Colorado State,Salida,2006,431.980519481
All,3,Colorado State,Salida,2006,425.961538462
All,4,Colorado State,Salida,2006,NA
All,1,Colorado State,Salida,2007,426.602564103
All,2,Colorado State,Salida,2007,NA
All,3,Colorado State,Salida,2007,435.576923077
All,4,Colorado State,Salida,2007,NA
All,1,Colorado State,Salida,2008,441.346153846
All,2,Colorado State,Salida,2008,NA
All,3,Colorado State,Salida,2008,443.58974359
All,4,Colorado State,Salida,2008,NA
All,1,Colorado State,Salida,2009,441.666666667
All,2,Colorado State,Salida,2009,NA
All,3,Colorado State,Salida,2009,443.58974359
All,4,Colorado State,Salida,2009,NA
All,1,Colorado State,Salida,2010,444.642857143
All,2,Colorado State,Salida,2010,NA
All,3,Colorado State,Salida,2010,456.730769231
All,4,Colorado State,Salida,2010,NA
All,1,Colorado State,Salida,2011,444.642857143
All,2,Colorado State,Salida,2011,NA
All,3,Colorado State,Salida,2011,456.08974359
All,4,Colorado State,Salida,2011,NA
All,1,Colorado State,Salida,2012,NA
All,2,Colorado State,Salida,2012,NA
All,3,Colorado State,Salida,2012,NA
All,4,Colorado State,Salida,2012,NA
All,1,Colorado State,Salida,2013,NA
All,2,Colorado State,Salida,2013,NA
All,3,Colorado State,Salida,2013,NA
All,4,Colorado State,Salida,2013,NA
All,1,Colorado State,Salida,2014,NA
All,2,Colorado State,Salida,2014,NA
All,3,Colorado State,Salida,2014,NA
All,4,Colorado State,Salida,2014,NA
All,1,Colorado State,Salida,2015,NA
All,2,Colorado State,Salida,2015,NA
All,3,Colorado State,Salida,2015,NA
All,4,Colorado State,Salida,2015,NA
Efficiency,1,Colorado State,Southeastern Colorado,1996,NA
Efficiency,3,Colorado State,Southeastern Colorado,1996,NA
Efficiency,1,Colorado State,Southeastern Colorado,1997,NA
Efficiency,3,Colorado State,Southeastern Colorado,1997,NA
Efficiency,1,Colorado State,Southeastern Colorado,1998,NA
Efficiency,3,Colorado State,Southeastern Colorado,1998,NA
Efficiency,1,Colorado State,Southeastern Colorado,1999,NA
Efficiency,3,Colorado State,Southeastern Colorado,1999,NA
Efficiency,1,Colorado State,Southeastern Colorado,2000,NA
Efficiency,3,Colorado State,Southeastern Colorado,2000,NA
Efficiency,1,Colorado State,Southeastern Colorado,2001,NA
Efficiency,3,Colorado State,Southeastern Colorado,2001,NA
Efficiency,1,Colorado State,Southeastern Colorado,2002,NA
Efficiency,3,Colorado State,Southeastern Colorado,2002,NA
Efficiency,1,Colorado State,Southeastern Colorado,2003,NA
Efficiency,3,Colorado State,Southeastern Colorado,2003,NA
Efficiency,1,Colorado State,Southeastern Colorado,2004,NA
Efficiency,3,Colorado State,Southeastern Colorado,2004,NA
Efficiency,1,Colorado State,Southeastern Colorado,2005,362.5
Efficiency,3,Colorado State,Southeastern Colorado,2005,400.0
Efficiency,1,Colorado State,Southeastern Colorado,2006,362.5
Efficiency,3,Colorado State,Southeastern Colorado,2006,362.5
Efficiency,4,Colorado State,Southeastern Colorado,2006,NA
Efficiency,1,Colorado State,Southeastern Colorado,2007,412.5
Efficiency,2,Colorado State,Southeastern Colorado,2007,NA
Efficiency,3,Colorado State,Southeastern Colorado,2007,412.5
Efficiency,4,Colorado State,Southeastern Colorado,2007,NA
Efficiency,1,Colorado State,Southeastern Colorado,2008,NA
Efficiency,2,Colorado State,Southeastern Colorado,2008,NA
Efficiency,3,Colorado State,Southeastern Colorado,2008,NA
Efficiency,4,Colorado State,Southeastern Colorado,2008,NA
Efficiency,1,Colorado State,Southeastern Colorado,2009,437.5
Efficiency,2,Colorado State,Southeastern Colorado,2009,NA
Efficiency,3,Colorado State,Southeastern Colorado,2009,437.5
Efficiency,4,Colorado State,Southeastern Colorado,2009,NA
Efficiency,1,Colorado State,Southeastern Colorado,2010,NA
Efficiency,2,Colorado State,Southeastern Colorado,2010,NA
Efficiency,3,Colorado State,Southeastern Colorado,2010,NA
Efficiency,4,Colorado State,Southeastern Colorado,2010,NA
Efficiency,1,Colorado State,Southeastern Colorado,2011,412.5
Efficiency,2,Colorado State,Southeastern Colorado,2011,NA
Efficiency,3,Colorado State,Southeastern Colorado,2011,437.5
Efficiency,4,Colorado State,Southeastern Colorado,2011,NA
Efficiency,1,Colorado State,Southeastern Colorado,2012,NA
Efficiency,2,Colorado State,Southeastern Colorado,2012,NA
Efficiency,3,Colorado State,Southeastern Colorado,2012,NA
Efficiency,4,Colorado State,Southeastern Colorado,2012,NA
Efficiency,1,Colorado State,Southeastern Colorado,2013,412.5
Efficiency,2,Colorado State,Southeastern Colorado,2013,NA
Efficiency,3,Colorado State,Southeastern Colorado,2013,425.0
Efficiency,4,Colorado State,Southeastern Colorado,2013,NA
Efficiency,1,Colorado State,Southeastern Colorado,2014,425.0
Efficiency,2,Colorado State,Southeastern Colorado,2014,NA
Efficiency,3,Colorado State,Southeastern Colorado,2014,NA
Efficiency,4,Colorado State,Southeastern Colorado,2014,NA
Efficiency,1,Colorado State,Southeastern Colorado,2015,NA
Efficiency,2,Colorado State,Southeastern Colorado,2015,NA
Efficiency,3,Colorado State,Southeastern Colorado,2015,NA
Efficiency,4,Colorado State,Southeastern Colorado,2015,NA
1 Bed,1,Colorado State,Southeastern Colorado,1996,NA
1 Bed,3,Colorado State,Southeastern Colorado,1996,NA
1 Bed,1,Colorado State,Southeastern Colorado,1997,NA
1 Bed,3,Colorado State,Southeastern Colorado,1997,NA
1 Bed,1,Colorado State,Southeastern Colorado,1998,NA
1 Bed,3,Colorado State,Southeastern Colorado,1998,NA
1 Bed,1,Colorado State,Southeastern Colorado,1999,NA
1 Bed,3,Colorado State,Southeastern Colorado,1999,NA
1 Bed,1,Colorado State,Southeastern Colorado,2000,NA
1 Bed,3,Colorado State,Southeastern Colorado,2000,NA
1 Bed,1,Colorado State,Southeastern Colorado,2001,NA
1 Bed,3,Colorado State,Southeastern Colorado,2001,NA
1 Bed,1,Colorado State,Southeastern Colorado,2002,NA
1 Bed,3,Colorado State,Southeastern Colorado,2002,NA
1 Bed,1,Colorado State,Southeastern Colorado,2003,NA
1 Bed,3,Colorado State,Southeastern Colorado,2003,NA
1 Bed,1,Colorado State,Southeastern Colorado,2004,NA
1 Bed,3,Colorado State,Southeastern Colorado,2004,426.1842105263158
1 Bed,1,Colorado State,Southeastern Colorado,2005,426.219512195122
1 Bed,3,Colorado State,Southeastern Colorado,2005,469.342105263
1 Bed,1,Colorado State,Southeastern Colorado,2006,478.189655172
1 Bed,3,Colorado State,Southeastern Colorado,2006,465.144230769
1 Bed,4,Colorado State,Southeastern Colorado,2006,NA
1 Bed,1,Colorado State,Southeastern Colorado,2007,465.846774194
1 Bed,2,Colorado State,Southeastern Colorado,2007,NA
1 Bed,3,Colorado State,Southeastern Colorado,2007,443.206521739
1 Bed,4,Colorado State,Southeastern Colorado,2007,NA
1 Bed,1,Colorado State,Southeastern Colorado,2008,509.406976744
1 Bed,2,Colorado State,Southeastern Colorado,2008,NA
1 Bed,3,Colorado State,Southeastern Colorado,2008,513.895348837
1 Bed,4,Colorado State,Southeastern Colorado,2008,NA
1 Bed,1,Colorado State,Southeastern Colorado,2009,520.892857143
1 Bed,2,Colorado State,Southeastern Colorado,2009,NA
1 Bed,3,Colorado State,Southeastern Colorado,2009,522.5
1 Bed,4,Colorado State,Southeastern Colorado,2009,NA
1 Bed,1,Colorado State,Southeastern Colorado,2010,507.68
1 Bed,2,Colorado State,Southeastern Colorado,2010,NA
1 Bed,3,Colorado State,Southeastern Colorado,2010,499.5
1 Bed,4,Colorado State,Southeastern Colorado,2010,NA
1 Bed,1,Colorado State,Southeastern Colorado,2011,524.868421053
1 Bed,2,Colorado State,Southeastern Colorado,2011,NA
1 Bed,3,Colorado State,Southeastern Colorado,2011,544.078947368
1 Bed,4,Colorado State,Southeastern Colorado,2011,NA
1 Bed,1,Colorado State,Southeastern Colorado,2012,495.192307692
1 Bed,2,Colorado State,Southeastern Colorado,2012,NA
1 Bed,3,Colorado State,Southeastern Colorado,2012,578.5
1 Bed,4,Colorado State,Southeastern Colorado,2012,NA
1 Bed,1,Colorado State,Southeastern Colorado,2013,469.852941176
1 Bed,2,Colorado State,Southeastern Colorado,2013,NA
1 Bed,3,Colorado State,Southeastern Colorado,2013,577.680851064
1 Bed,4,Colorado State,Southeastern Colorado,2013,NA
1 Bed,1,Colorado State,Southeastern Colorado,2014,550.0
1 Bed,2,Colorado State,Southeastern Colorado,2014,NA
1 Bed,3,Colorado State,Southeastern Colorado,2014,524.25
1 Bed,4,Colorado State,Southeastern Colorado,2014,NA
1 Bed,1,Colorado State,Southeastern Colorado,2015,NA
1 Bed,2,Colorado State,Southeastern Colorado,2015,NA
1 Bed,3,Colorado State,Southeastern Colorado,2015,529.5
1 Bed,4,Colorado State,Southeastern Colorado,2015,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,1996,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,1996,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,1997,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,1997,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,1998,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,1998,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,1999,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,1999,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,2000,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,2000,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,2001,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,2001,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,2002,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,2002,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,2003,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,2003,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,2004,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,2004,474.35185185185185
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,2005,499.3421052631579
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,2005,517.324561404
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,2006,490.909090909
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,2006,487.847222222
"2 Bed, 1 Bath",4,Colorado State,Southeastern Colorado,2006,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,2007,513.825757576
"2 Bed, 1 Bath",2,Colorado State,Southeastern Colorado,2007,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,2007,514.772727273
"2 Bed, 1 Bath",4,Colorado State,Southeastern Colorado,2007,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,2008,506.75
"2 Bed, 1 Bath",2,Colorado State,Southeastern Colorado,2008,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,2008,512.055555556
"2 Bed, 1 Bath",4,Colorado State,Southeastern Colorado,2008,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,2009,580.333333333
"2 Bed, 1 Bath",2,Colorado State,Southeastern Colorado,2009,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,2009,580.303030303
"2 Bed, 1 Bath",4,Colorado State,Southeastern Colorado,2009,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,2010,507.5
"2 Bed, 1 Bath",2,Colorado State,Southeastern Colorado,2010,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,2010,505.208333333
"2 Bed, 1 Bath",4,Colorado State,Southeastern Colorado,2010,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,2011,589.346153846
"2 Bed, 1 Bath",2,Colorado State,Southeastern Colorado,2011,NA
"2 Bed, 1 Bath",3,Colorado State,Southeastern Colorado,2011,602.115384615
"2 Bed, 1 Bath",4,Colorado State,Southeastern Colorado,2011,NA
"2 Bed, 1 Bath",1,Colorado State,Southeastern Colorado,2012,555.053191489
